schedule_id,volunteer_id,schedule_date,shift_type,scheduled_hours,schedule_status,date_key
1411,9538,2023-03-13,Day,4,Scheduled,2023-03-13
1412,9562,2023-03-13,Afternoon,4,Scheduled,2023-03-13
1413,9570,2023-03-13,Afternoon,4,Scheduled,2023-03-13
1414,9503,2023-03-14,Day,4,Scheduled,2023-03-14
1415,9567,2023-03-14,Day,4,Scheduled,2023-03-14
1416,9502,2023-03-14,Afternoon,4,Scheduled,2023-03-14
1417,9539,2023-03-15,Day,4,Scheduled,2023-03-15
1418,9506,2023-03-15,Day,4,Scheduled,2023-03-15
1419,9555,2023-03-15,Afternoon,4,Scheduled,2023-03-15
1420,9573,2023-03-15,Afternoon,4,Scheduled,2023-03-15
1421,9523,2023-03-16,Day,4,Scheduled,2023-03-16
1422,9518,2023-03-16,Day,4,Scheduled,2023-03-16
1423,9544,2023-03-16,Afternoon,4,Scheduled,2023-03-16
1424,9545,2023-03-16,Afternoon,4,Scheduled,2023-03-16
1425,9569,2023-03-17,Day,4,Scheduled,2023-03-17
1426,9548,2023-03-17,Day,4,Scheduled,2023-03-17
1427,9541,2023-03-17,Afternoon,4,Scheduled,2023-03-17
1428,9566,2023-03-17,Afternoon,4,Scheduled,2023-03-17
1429,9573,2023-03-20,Day,4,Scheduled,2023-03-20
1430,9569,2023-03-20,Day,4,Scheduled,2023-03-20
1431,9538,2023-03-20,Afternoon,4,Scheduled,2023-03-20
1432,9518,2023-03-20,Afternoon,4,Scheduled,2023-03-20
1433,9545,2023-03-21,Day,4,Scheduled,2023-03-21
1434,9554,2023-03-21,Day,4,Scheduled,2023-03-21
1435,9570,2023-03-21,Afternoon,4,Scheduled,2023-03-21
1436,9562,2023-03-21,Afternoon,4,Scheduled,2023-03-21
1437,9555,2023-03-22,Day,4,Scheduled,2023-03-22
1438,9503,2023-03-22,Day,4,Scheduled,2023-03-22
1439,9567,2023-03-22,Afternoon,4,Scheduled,2023-03-22
1440,9506,2023-03-23,Day,4,Scheduled,2023-03-23
1441,9539,2023-03-23,Afternoon,4,Scheduled,2023-03-23
1442,9505,2023-03-23,Afternoon,4,Scheduled,2023-03-23
1443,9523,2023-03-24,Day,4,Scheduled,2023-03-24
1444,9502,2023-03-24,Day,4,Scheduled,2023-03-24
1445,9541,2023-03-24,Afternoon,4,Scheduled,2023-03-24
1446,9544,2023-03-24,Afternoon,4,Scheduled,2023-03-24
1447,9502,2023-03-27,Day,4,Scheduled,2023-03-27
1448,9523,2023-03-27,Day,4,Scheduled,2023-03-27
1449,9573,2023-03-27,Afternoon,4,Scheduled,2023-03-27
1450,9538,2023-03-27,Afternoon,4,Scheduled,2023-03-27
1451,9532,2023-03-28,Day,4,Scheduled,2023-03-28
1452,9503,2023-03-28,Day,4,Scheduled,2023-03-28
1453,9518,2023-03-28,Afternoon,4,Scheduled,2023-03-28
1454,9569,2023-03-28,Afternoon,4,Scheduled,2023-03-28
1455,9545,2023-03-29,Day,4,Scheduled,2023-03-29
1456,9544,2023-03-29,Day,4,Scheduled,2023-03-29
1457,9548,2023-03-29,Afternoon,4,Scheduled,2023-03-29
1458,9570,2023-03-29,Afternoon,4,Scheduled,2023-03-29
1459,9562,2023-03-30,Day,4,Scheduled,2023-03-30
1460,9541,2023-03-30,Day,4,Scheduled,2023-03-30
1461,9555,2023-03-30,Afternoon,4,Scheduled,2023-03-30
1462,9554,2023-03-30,Afternoon,4,Scheduled,2023-03-30
1463,9505,2023-03-31,Day,4,Scheduled,2023-03-31
1464,9506,2023-03-31,Day,4,Scheduled,2023-03-31
1465,9567,2023-03-31,Afternoon,4,Scheduled,2023-03-31
1466,9539,2023-03-31,Afternoon,4,Scheduled,2023-03-31
1467,9505,2023-04-03,Day,4,Scheduled,2023-04-03
1468,9554,2023-04-03,Day,4,Scheduled,2023-04-03
1469,9562,2023-04-03,Afternoon,4,Scheduled,2023-04-03
1470,9506,2023-04-03,Afternoon,4,Scheduled,2023-04-03
1471,9544,2023-04-04,Day,4,Scheduled,2023-04-04
1472,9539,2023-04-04,Day,4,Scheduled,2023-04-04
1473,9545,2023-04-04,Afternoon,4,Scheduled,2023-04-04
1474,9567,2023-04-05,Day,4,Scheduled,2023-04-05
1475,9541,2023-04-05,Day,4,Scheduled,2023-04-05
1476,9570,2023-04-05,Afternoon,4,Scheduled,2023-04-05
1477,9566,2023-04-06,Day,4,Scheduled,2023-04-06
1478,9523,2023-04-06,Day,4,Scheduled,2023-04-06
1479,9573,2023-04-06,Afternoon,4,Scheduled,2023-04-06
1480,9532,2023-04-06,Afternoon,4,Scheduled,2023-04-06
1481,9538,2023-04-07,Day,4,Scheduled,2023-04-07
1482,9569,2023-04-07,Day,4,Scheduled,2023-04-07
1483,9548,2023-04-07,Afternoon,4,Scheduled,2023-04-07
1484,9518,2023-04-07,Afternoon,4,Scheduled,2023-04-07
1485,9541,2023-04-10,Day,4,Scheduled,2023-04-10
1486,9545,2023-04-10,Day,4,Scheduled,2023-04-10
1487,9539,2023-04-10,Afternoon,4,Scheduled,2023-04-10
1488,9563,2023-04-11,Day,4,Scheduled,2023-04-11
1489,9505,2023-04-11,Day,4,Scheduled,2023-04-11
1490,9506,2023-04-11,Afternoon,4,Scheduled,2023-04-11
1491,9554,2023-04-11,Afternoon,4,Scheduled,2023-04-11
1492,9555,2023-04-12,Day,4,Scheduled,2023-04-12
1493,9532,2023-04-12,Day,4,Scheduled,2023-04-12
1494,9566,2023-04-12,Afternoon,4,Scheduled,2023-04-12
1495,9523,2023-04-12,Afternoon,4,Scheduled,2023-04-12
1496,9569,2023-04-13,Day,4,Scheduled,2023-04-13
1497,9502,2023-04-13,Day,4,Scheduled,2023-04-13
1498,9503,2023-04-13,Afternoon,4,Scheduled,2023-04-13
1499,9548,2023-04-13,Afternoon,4,Scheduled,2023-04-13
1500,9573,2023-04-14,Day,4,Scheduled,2023-04-14
1501,9544,2023-04-14,Day,4,Scheduled,2023-04-14
1502,9518,2023-04-14,Afternoon,4,Scheduled,2023-04-14
1503,9538,2023-04-14,Afternoon,4,Scheduled,2023-04-14
1504,9503,2023-04-17,Day,4,Scheduled,2023-04-17
1505,9532,2023-04-17,Day,4,Scheduled,2023-04-17
1506,9569,2023-04-17,Afternoon,4,Scheduled,2023-04-17
1507,9502,2023-04-17,Afternoon,4,Scheduled,2023-04-17
1508,9518,2023-04-18,Day,4,Scheduled,2023-04-18
1509,9541,2023-04-18,Day,4,Scheduled,2023-04-18
1510,9544,2023-04-18,Afternoon,4,Scheduled,2023-04-18
1511,9567,2023-04-18,Afternoon,4,Scheduled,2023-04-18
1512,9560,2023-04-19,Day,4,Scheduled,2023-04-19
1513,9538,2023-04-19,Day,4,Scheduled,2023-04-19
1514,9562,2023-04-19,Afternoon,4,Scheduled,2023-04-19
1515,9548,2023-04-19,Afternoon,4,Scheduled,2023-04-19
1516,9573,2023-04-20,Day,4,Scheduled,2023-04-20
1517,9566,2023-04-20,Day,4,Scheduled,2023-04-20
1518,9506,2023-04-20,Afternoon,4,Scheduled,2023-04-20
1519,9570,2023-04-20,Afternoon,4,Scheduled,2023-04-20
1520,9545,2023-04-21,Day,4,Scheduled,2023-04-21
1521,9523,2023-04-21,Day,4,Scheduled,2023-04-21
1522,9554,2023-04-21,Afternoon,4,Scheduled,2023-04-21
1523,9505,2023-04-21,Afternoon,4,Scheduled,2023-04-21
1524,9502,2023-04-24,Day,4,Scheduled,2023-04-24
1525,9541,2023-04-24,Day,4,Scheduled,2023-04-24
1526,9545,2023-04-24,Afternoon,4,Scheduled,2023-04-24
1527,9563,2023-04-24,Afternoon,4,Scheduled,2023-04-24
1528,9555,2023-04-25,Day,4,Scheduled,2023-04-25
1529,9569,2023-04-25,Day,4,Scheduled,2023-04-25
1530,9503,2023-04-25,Afternoon,4,Scheduled,2023-04-25
1531,9532,2023-04-25,Afternoon,4,Scheduled,2023-04-25
1532,9506,2023-04-26,Day,4,Scheduled,2023-04-26
1533,9538,2023-04-26,Day,4,Scheduled,2023-04-26
1534,9505,2023-04-26,Afternoon,4,Scheduled,2023-04-26
1535,9548,2023-04-26,Afternoon,4,Scheduled,2023-04-26
1536,9566,2023-04-27,Day,4,Scheduled,2023-04-27
1537,9518,2023-04-27,Day,4,Scheduled,2023-04-27
1538,9570,2023-04-27,Afternoon,4,Scheduled,2023-04-27
1539,9554,2023-04-27,Afternoon,4,Scheduled,2023-04-27
1540,9544,2023-04-28,Day,4,Scheduled,2023-04-28
1541,9573,2023-04-28,Day,4,Scheduled,2023-04-28
1542,9567,2023-04-28,Afternoon,4,Scheduled,2023-04-28
1543,9560,2023-04-28,Afternoon,4,Scheduled,2023-04-28
1544,9566,2023-05-01,Day,4,Scheduled,2023-05-01
1545,9554,2023-05-01,Day,4,Scheduled,2023-05-01
1546,9563,2023-05-01,Afternoon,4,Scheduled,2023-05-01
1547,9538,2023-05-01,Afternoon,4,Scheduled,2023-05-01
1548,9545,2023-05-02,Day,4,Scheduled,2023-05-02
1549,9541,2023-05-02,Day,4,Scheduled,2023-05-02
1550,9505,2023-05-02,Afternoon,4,Scheduled,2023-05-02
1551,9544,2023-05-02,Afternoon,4,Scheduled,2023-05-02
1552,9555,2023-05-03,Day,4,Scheduled,2023-05-03
1553,9573,2023-05-03,Day,4,Scheduled,2023-05-03
1554,9560,2023-05-03,Afternoon,4,Scheduled,2023-05-03
1555,9570,2023-05-03,Afternoon,4,Scheduled,2023-05-03
1556,9562,2023-05-04,Day,4,Scheduled,2023-05-04
1557,9548,2023-05-04,Day,4,Scheduled,2023-05-04
1558,9569,2023-05-04,Afternoon,4,Scheduled,2023-05-04
1559,9502,2023-05-04,Afternoon,4,Scheduled,2023-05-04
1560,9523,2023-05-05,Day,4,Scheduled,2023-05-05
1561,9567,2023-05-05,Day,4,Scheduled,2023-05-05
1562,9532,2023-05-05,Afternoon,4,Scheduled,2023-05-05
1563,9506,2023-05-05,Afternoon,4,Scheduled,2023-05-05
1564,9532,2023-05-08,Day,4,Scheduled,2023-05-08
1565,9554,2023-05-08,Day,4,Scheduled,2023-05-08
1566,9506,2023-05-08,Afternoon,4,Scheduled,2023-05-08
1567,9538,2023-05-08,Afternoon,4,Scheduled,2023-05-08
1568,9569,2023-05-09,Day,4,Scheduled,2023-05-09
1569,9548,2023-05-09,Day,4,Scheduled,2023-05-09
1570,9570,2023-05-09,Afternoon,4,Scheduled,2023-05-09
1571,9573,2023-05-09,Afternoon,4,Scheduled,2023-05-09
1572,9563,2023-05-10,Day,4,Scheduled,2023-05-10
1573,9541,2023-05-10,Day,4,Scheduled,2023-05-10
1574,9555,2023-05-10,Afternoon,4,Scheduled,2023-05-10
1575,9503,2023-05-10,Afternoon,4,Scheduled,2023-05-10
1576,9544,2023-05-11,Day,4,Scheduled,2023-05-11
1577,9545,2023-05-11,Day,4,Scheduled,2023-05-11
1578,9523,2023-05-11,Afternoon,4,Scheduled,2023-05-11
1579,9567,2023-05-11,Afternoon,4,Scheduled,2023-05-11
1580,9562,2023-05-12,Day,4,Scheduled,2023-05-12
1581,9502,2023-05-12,Day,4,Scheduled,2023-05-12
1582,9560,2023-05-12,Afternoon,4,Scheduled,2023-05-12
1583,9548,2023-05-15,Day,4,Scheduled,2023-05-15
1584,9503,2023-05-15,Day,4,Scheduled,2023-05-15
1585,9569,2023-05-15,Afternoon,4,Scheduled,2023-05-15
1586,9506,2023-05-15,Afternoon,4,Scheduled,2023-05-15
1587,9532,2023-05-16,Day,4,Scheduled,2023-05-16
1588,9554,2023-05-16,Day,4,Scheduled,2023-05-16
1589,9541,2023-05-16,Afternoon,4,Scheduled,2023-05-16
1590,9560,2023-05-17,Day,4,Scheduled,2023-05-17
1591,9563,2023-05-17,Day,4,Scheduled,2023-05-17
1592,9545,2023-05-17,Afternoon,4,Scheduled,2023-05-17
1593,9523,2023-05-17,Afternoon,4,Scheduled,2023-05-17
1594,9538,2023-05-18,Day,4,Scheduled,2023-05-18
1595,9502,2023-05-18,Day,4,Scheduled,2023-05-18
1596,9567,2023-05-18,Afternoon,4,Scheduled,2023-05-18
1597,9505,2023-05-18,Afternoon,4,Scheduled,2023-05-18
1598,9562,2023-05-19,Day,4,Scheduled,2023-05-19
1599,9544,2023-05-19,Day,4,Scheduled,2023-05-19
1600,9573,2023-05-19,Afternoon,4,Scheduled,2023-05-19
1601,9566,2023-05-19,Afternoon,4,Scheduled,2023-05-19
1602,9560,2023-05-22,Day,4,Scheduled,2023-05-22
1603,9570,2023-05-22,Day,4,Scheduled,2023-05-22
1604,9532,2023-05-22,Afternoon,4,Scheduled,2023-05-22
1605,9509,2023-05-22,Afternoon,4,Scheduled,2023-05-22
1606,9562,2023-05-23,Day,4,Scheduled,2023-05-23
1607,9523,2023-05-23,Day,4,Scheduled,2023-05-23
1608,9554,2023-05-23,Afternoon,4,Scheduled,2023-05-23
1609,9506,2023-05-23,Afternoon,4,Scheduled,2023-05-23
1610,9573,2023-05-24,Day,4,Scheduled,2023-05-24
1611,9569,2023-05-24,Day,4,Scheduled,2023-05-24
1612,9545,2023-05-24,Afternoon,4,Scheduled,2023-05-24
1613,9567,2023-05-24,Afternoon,4,Scheduled,2023-05-24
1614,9555,2023-05-25,Day,4,Scheduled,2023-05-25
1615,9502,2023-05-25,Day,4,Scheduled,2023-05-25
1616,9504,2023-05-25,Afternoon,4,Scheduled,2023-05-25
1617,9538,2023-05-25,Afternoon,4,Scheduled,2023-05-25
1618,9541,2023-05-26,Day,4,Scheduled,2023-05-26
1619,9544,2023-05-26,Day,4,Scheduled,2023-05-26
1620,9548,2023-05-26,Afternoon,4,Scheduled,2023-05-26
1621,9563,2023-05-26,Afternoon,4,Scheduled,2023-05-26
1622,9569,2023-05-29,Day,4,Scheduled,2023-05-29
1623,9522,2023-05-29,Day,4,Scheduled,2023-05-29
1624,9505,2023-05-29,Afternoon,4,Scheduled,2023-05-29
1625,9573,2023-05-29,Afternoon,4,Scheduled,2023-05-29
1626,9503,2023-05-30,Day,4,Scheduled,2023-05-30
1627,9563,2023-05-30,Day,4,Scheduled,2023-05-30
1628,9545,2023-05-30,Afternoon,4,Scheduled,2023-05-30
1629,9538,2023-05-30,Afternoon,4,Scheduled,2023-05-30
1630,9555,2023-05-31,Day,4,Scheduled,2023-05-31
1631,9504,2023-05-31,Day,4,Scheduled,2023-05-31
1632,9560,2023-05-31,Afternoon,4,Scheduled,2023-05-31
1633,9548,2023-05-31,Afternoon,4,Scheduled,2023-05-31
1634,9554,2023-06-01,Day,4,Scheduled,2023-06-01
1635,9532,2023-06-01,Day,4,Scheduled,2023-06-01
1636,9570,2023-06-01,Afternoon,4,Scheduled,2023-06-01
1637,9541,2023-06-01,Afternoon,4,Scheduled,2023-06-01
1638,9567,2023-06-02,Day,4,Scheduled,2023-06-02
1639,9506,2023-06-02,Afternoon,4,Scheduled,2023-06-02
1640,9544,2023-06-02,Afternoon,4,Scheduled,2023-06-02
1641,9562,2023-06-05,Day,4,Scheduled,2023-06-05
1642,9548,2023-06-05,Day,4,Scheduled,2023-06-05
1643,9504,2023-06-05,Afternoon,4,Scheduled,2023-06-05
1644,9522,2023-06-05,Afternoon,4,Scheduled,2023-06-05
1645,9567,2023-06-06,Day,4,Scheduled,2023-06-06
1646,9541,2023-06-06,Day,4,Scheduled,2023-06-06
1647,9558,2023-06-06,Afternoon,4,Scheduled,2023-06-06
1648,9506,2023-06-06,Afternoon,4,Scheduled,2023-06-06
1649,9538,2023-06-07,Day,4,Scheduled,2023-06-07
1650,9509,2023-06-07,Day,4,Scheduled,2023-06-07
1651,9563,2023-06-07,Afternoon,4,Scheduled,2023-06-07
1652,9515,2023-06-07,Afternoon,4,Scheduled,2023-06-07
1653,9566,2023-06-08,Day,4,Scheduled,2023-06-08
1654,9560,2023-06-08,Day,4,Scheduled,2023-06-08
1655,9544,2023-06-08,Afternoon,4,Scheduled,2023-06-08
1656,9505,2023-06-08,Afternoon,4,Scheduled,2023-06-08
1657,9554,2023-06-09,Day,4,Scheduled,2023-06-09
1658,9555,2023-06-09,Day,4,Scheduled,2023-06-09
1659,9502,2023-06-09,Afternoon,4,Scheduled,2023-06-09
1660,9570,2023-06-09,Afternoon,4,Scheduled,2023-06-09
1661,9563,2023-06-12,Day,4,Scheduled,2023-06-12
1662,9509,2023-06-12,Day,4,Scheduled,2023-06-12
1663,9555,2023-06-12,Afternoon,4,Scheduled,2023-06-12
1664,9538,2023-06-12,Afternoon,4,Scheduled,2023-06-12
1665,9503,2023-06-13,Day,4,Scheduled,2023-06-13
1666,9570,2023-06-13,Day,4,Scheduled,2023-06-13
1667,9504,2023-06-13,Afternoon,4,Scheduled,2023-06-13
1668,9541,2023-06-13,Afternoon,4,Scheduled,2023-06-13
1669,9545,2023-06-14,Day,4,Scheduled,2023-06-14
1670,9566,2023-06-14,Day,4,Scheduled,2023-06-14
1671,9573,2023-06-14,Afternoon,4,Scheduled,2023-06-14
1672,9569,2023-06-15,Day,4,Scheduled,2023-06-15
1673,9558,2023-06-15,Afternoon,4,Scheduled,2023-06-15
1674,9506,2023-06-15,Afternoon,4,Scheduled,2023-06-15
1675,9505,2023-06-16,Day,4,Scheduled,2023-06-16
1676,9515,2023-06-16,Day,4,Scheduled,2023-06-16
1677,9532,2023-06-16,Afternoon,4,Scheduled,2023-06-16
1678,9523,2023-06-16,Afternoon,4,Scheduled,2023-06-16
1679,9562,2023-06-19,Day,4,Scheduled,2023-06-19
1680,9511,2023-06-19,Day,4,Scheduled,2023-06-19
1681,9506,2023-06-19,Afternoon,4,Scheduled,2023-06-19
1682,9569,2023-06-19,Afternoon,4,Scheduled,2023-06-19
1683,9502,2023-06-20,Day,4,Scheduled,2023-06-20
1684,9509,2023-06-20,Day,4,Scheduled,2023-06-20
1685,9515,2023-06-20,Afternoon,4,Scheduled,2023-06-20
1686,9567,2023-06-20,Afternoon,4,Scheduled,2023-06-20
1687,9504,2023-06-21,Day,4,Scheduled,2023-06-21
1688,9566,2023-06-21,Day,4,Scheduled,2023-06-21
1689,9548,2023-06-21,Afternoon,4,Scheduled,2023-06-21
1690,9563,2023-06-21,Afternoon,4,Scheduled,2023-06-21
1691,9560,2023-06-22,Day,4,Scheduled,2023-06-22
1692,9545,2023-06-22,Day,4,Scheduled,2023-06-22
1693,9532,2023-06-22,Afternoon,4,Scheduled,2023-06-22
1694,9544,2023-06-22,Afternoon,4,Scheduled,2023-06-22
1695,9570,2023-06-23,Day,4,Scheduled,2023-06-23
1696,9538,2023-06-23,Day,4,Scheduled,2023-06-23
1697,9555,2023-06-23,Afternoon,4,Scheduled,2023-06-23
1698,9522,2023-06-23,Afternoon,4,Scheduled,2023-06-23
1699,9504,2023-06-26,Day,4,Scheduled,2023-06-26
1700,9505,2023-06-26,Day,4,Scheduled,2023-06-26
1701,9548,2023-06-26,Afternoon,4,Scheduled,2023-06-26
1702,9544,2023-06-26,Afternoon,4,Scheduled,2023-06-26
1703,9562,2023-06-27,Day,4,Scheduled,2023-06-27
1704,9546,2023-06-27,Day,4,Scheduled,2023-06-27
1705,9545,2023-06-27,Afternoon,4,Scheduled,2023-06-27
1706,9509,2023-06-27,Afternoon,4,Scheduled,2023-06-27
1707,9563,2023-06-28,Day,4,Scheduled,2023-06-28
1708,9570,2023-06-28,Day,4,Scheduled,2023-06-28
1709,9573,2023-06-28,Afternoon,4,Scheduled,2023-06-28
1710,9538,2023-06-28,Afternoon,4,Scheduled,2023-06-28
1711,9566,2023-06-29,Day,4,Scheduled,2023-06-29
1712,9567,2023-06-29,Day,4,Scheduled,2023-06-29
1713,9522,2023-06-29,Afternoon,4,Scheduled,2023-06-29
1714,9560,2023-06-29,Afternoon,4,Scheduled,2023-06-29
1715,9532,2023-06-30,Day,4,Scheduled,2023-06-30
1716,9554,2023-06-30,Day,4,Scheduled,2023-06-30
1717,9511,2023-06-30,Afternoon,4,Scheduled,2023-06-30
1718,9569,2023-06-30,Afternoon,4,Scheduled,2023-06-30
1719,9569,2023-07-03,Day,4,Scheduled,2023-07-03
1720,9558,2023-07-03,Day,4,Scheduled,2023-07-03
1721,9554,2023-07-03,Afternoon,4,Scheduled,2023-07-03
1722,9506,2023-07-03,Afternoon,4,Scheduled,2023-07-03
1723,9522,2023-07-04,Day,4,Scheduled,2023-07-04
1724,9546,2023-07-04,Day,4,Scheduled,2023-07-04
1725,9567,2023-07-04,Afternoon,4,Scheduled,2023-07-04
1726,9570,2023-07-04,Afternoon,4,Scheduled,2023-07-04
1727,9563,2023-07-05,Day,4,Scheduled,2023-07-05
1728,9555,2023-07-05,Day,4,Scheduled,2023-07-05
1729,9511,2023-07-05,Afternoon,4,Scheduled,2023-07-05
1730,9532,2023-07-05,Afternoon,4,Scheduled,2023-07-05
1731,9509,2023-07-06,Day,4,Scheduled,2023-07-06
1732,9504,2023-07-06,Day,4,Scheduled,2023-07-06
1733,9562,2023-07-06,Afternoon,4,Scheduled,2023-07-06
1734,9505,2023-07-07,Day,4,Scheduled,2023-07-07
1735,9545,2023-07-07,Day,4,Scheduled,2023-07-07
1736,9503,2023-07-07,Afternoon,4,Scheduled,2023-07-07
1737,9573,2023-07-07,Afternoon,4,Scheduled,2023-07-07
1738,9532,2023-07-10,Day,4,Scheduled,2023-07-10
1739,9511,2023-07-10,Day,4,Scheduled,2023-07-10
1740,9545,2023-07-10,Afternoon,4,Scheduled,2023-07-10
1741,9522,2023-07-10,Afternoon,4,Scheduled,2023-07-10
1742,9555,2023-07-11,Day,4,Scheduled,2023-07-11
1743,9502,2023-07-11,Day,4,Scheduled,2023-07-11
1744,9509,2023-07-11,Afternoon,4,Scheduled,2023-07-11
1745,9566,2023-07-11,Afternoon,4,Scheduled,2023-07-11
1746,9548,2023-07-12,Day,4,Scheduled,2023-07-12
1747,9573,2023-07-12,Day,4,Scheduled,2023-07-12
1748,9563,2023-07-12,Afternoon,4,Scheduled,2023-07-12
1749,9506,2023-07-12,Afternoon,4,Scheduled,2023-07-12
1750,9570,2023-07-13,Day,4,Scheduled,2023-07-13
1751,9544,2023-07-13,Day,4,Scheduled,2023-07-13
1752,9515,2023-07-13,Afternoon,4,Scheduled,2023-07-13
1753,9523,2023-07-13,Afternoon,4,Scheduled,2023-07-13
1754,9546,2023-07-14,Day,4,Scheduled,2023-07-14
1755,9554,2023-07-14,Day,4,Scheduled,2023-07-14
1756,9503,2023-07-14,Afternoon,4,Scheduled,2023-07-14
1757,9569,2023-07-14,Afternoon,4,Scheduled,2023-07-14
1758,9522,2023-07-17,Day,4,Scheduled,2023-07-17
1759,9546,2023-07-17,Day,4,Scheduled,2023-07-17
1760,9502,2023-07-17,Afternoon,4,Scheduled,2023-07-17
1761,9562,2023-07-17,Afternoon,4,Scheduled,2023-07-17
1762,9503,2023-07-18,Day,4,Scheduled,2023-07-18
1763,9506,2023-07-18,Day,4,Scheduled,2023-07-18
1764,9567,2023-07-18,Afternoon,4,Scheduled,2023-07-18
1765,9505,2023-07-18,Afternoon,4,Scheduled,2023-07-18
1766,9573,2023-07-19,Day,4,Scheduled,2023-07-19
1767,9515,2023-07-19,Day,4,Scheduled,2023-07-19
1768,9566,2023-07-19,Afternoon,4,Scheduled,2023-07-19
1769,9548,2023-07-19,Afternoon,4,Scheduled,2023-07-19
1770,9532,2023-07-20,Day,4,Scheduled,2023-07-20
1771,9569,2023-07-20,Day,4,Scheduled,2023-07-20
1772,9545,2023-07-20,Afternoon,4,Scheduled,2023-07-20
1773,9558,2023-07-20,Afternoon,4,Scheduled,2023-07-20
1774,9554,2023-07-21,Day,4,Scheduled,2023-07-21
1775,9538,2023-07-21,Day,4,Scheduled,2023-07-21
1776,9555,2023-07-21,Afternoon,4,Scheduled,2023-07-21
1777,9504,2023-07-21,Afternoon,4,Scheduled,2023-07-21
1778,9570,2023-07-24,Day,4,Scheduled,2023-07-24
1779,9546,2023-07-24,Day,4,Scheduled,2023-07-24
1780,9502,2023-07-24,Afternoon,4,Scheduled,2023-07-24
1781,9548,2023-07-24,Afternoon,4,Scheduled,2023-07-24
1782,9511,2023-07-25,Day,4,Scheduled,2023-07-25
1783,9558,2023-07-25,Day,4,Scheduled,2023-07-25
1784,9573,2023-07-25,Afternoon,4,Scheduled,2023-07-25
1785,9560,2023-07-25,Afternoon,4,Scheduled,2023-07-25
1786,9566,2023-07-26,Day,4,Scheduled,2023-07-26
1787,9532,2023-07-26,Day,4,Scheduled,2023-07-26
1788,9523,2023-07-26,Afternoon,4,Scheduled,2023-07-26
1789,9562,2023-07-26,Afternoon,4,Scheduled,2023-07-26
1790,9567,2023-07-27,Day,4,Scheduled,2023-07-27
1791,9538,2023-07-27,Day,4,Scheduled,2023-07-27
1792,9503,2023-07-27,Afternoon,4,Scheduled,2023-07-27
1793,9506,2023-07-27,Afternoon,4,Scheduled,2023-07-27
1794,9569,2023-07-28,Day,4,Scheduled,2023-07-28
1795,9555,2023-07-28,Day,4,Scheduled,2023-07-28
1796,9563,2023-07-28,Afternoon,4,Scheduled,2023-07-28
1797,9545,2023-07-28,Afternoon,4,Scheduled,2023-07-28
1798,9558,2023-07-31,Day,4,Scheduled,2023-07-31
1799,9532,2023-07-31,Day,4,Scheduled,2023-07-31
1800,9573,2023-07-31,Afternoon,4,Scheduled,2023-07-31
1801,9504,2023-07-31,Afternoon,4,Scheduled,2023-07-31
1802,9567,2023-08-01,Day,4,Scheduled,2023-08-01
1803,9560,2023-08-01,Day,4,Scheduled,2023-08-01
1804,9522,2023-08-01,Afternoon,4,Scheduled,2023-08-01
1805,9523,2023-08-01,Afternoon,4,Scheduled,2023-08-01
1806,9570,2023-08-02,Day,4,Scheduled,2023-08-02
1807,9506,2023-08-02,Day,4,Scheduled,2023-08-02
1808,9546,2023-08-02,Afternoon,4,Scheduled,2023-08-02
1809,9503,2023-08-02,Afternoon,4,Scheduled,2023-08-02
1810,9525,2023-08-03,Day,4,Scheduled,2023-08-03
1811,9509,2023-08-03,Afternoon,4,Scheduled,2023-08-03
1812,9566,2023-08-04,Day,4,Scheduled,2023-08-04
1813,9544,2023-08-04,Day,4,Scheduled,2023-08-04
1814,9555,2023-08-04,Afternoon,4,Scheduled,2023-08-04
1815,9505,2023-08-04,Afternoon,4,Scheduled,2023-08-04
1816,9523,2023-08-07,Day,4,Scheduled,2023-08-07
1817,9504,2023-08-07,Day,4,Scheduled,2023-08-07
1818,9515,2023-08-07,Afternoon,4,Scheduled,2023-08-07
1819,9566,2023-08-07,Afternoon,4,Scheduled,2023-08-07
1820,9503,2023-08-08,Day,4,Scheduled,2023-08-08
1821,9573,2023-08-08,Day,4,Scheduled,2023-08-08
1822,9545,2023-08-08,Afternoon,4,Scheduled,2023-08-08
1823,9548,2023-08-08,Afternoon,4,Scheduled,2023-08-08
1824,9538,2023-08-09,Day,4,Scheduled,2023-08-09
1825,9544,2023-08-09,Afternoon,4,Scheduled,2023-08-09
1826,9570,2023-08-09,Afternoon,4,Scheduled,2023-08-09
1827,9567,2023-08-10,Day,4,Scheduled,2023-08-10
1828,9505,2023-08-10,Day,4,Scheduled,2023-08-10
1829,9525,2023-08-10,Afternoon,4,Scheduled,2023-08-10
1830,9558,2023-08-10,Afternoon,4,Scheduled,2023-08-10
1831,9511,2023-08-11,Day,4,Scheduled,2023-08-11
1832,9547,2023-08-11,Day,4,Scheduled,2023-08-11
1833,9560,2023-08-11,Afternoon,4,Scheduled,2023-08-11
1834,9554,2023-08-11,Afternoon,4,Scheduled,2023-08-11
1835,9545,2023-08-14,Day,4,Scheduled,2023-08-14
1836,9555,2023-08-14,Day,4,Scheduled,2023-08-14
1837,9570,2023-08-14,Afternoon,4,Scheduled,2023-08-14
1838,9546,2023-08-14,Afternoon,4,Scheduled,2023-08-14
1839,9547,2023-08-15,Day,4,Scheduled,2023-08-15
